id,title,artist,query,spotify_id,peak_pos,peak_week,streak
0037b0544cb8db9b031211740d34dda0,Jamaica Ska,The Ska Kings,artist:ska track:jamaica ska,1QzrZUInUkJTVP4vvsnvrF,98,1964-07-11,1
9984978339ad7281b0580b6694cef1a4,It's A Sin To Tell A Lie,Tony Bennett,artist:tony track:it's a sin to tell a lie,3cFPZOvrPdyjmZSoXh09Db,99,1964-07-11,1
50768f886dd182f15658f46911a7725b,Tears And Roses,Al Martino,artist:al track:tears and roses,40yJppEKT0Yud2RUsXb9tk,20,1964-06-20,8
5cd5304fda2878c664f7f6b39252fe01,Do You Love Me,The Dave Clark Five ,artist:dave track:do you love me,7b9QcAHGTBCDJJyBXshCQz,11,1964-06-06,10
6f8153dc3cab76c5f3dea5ea373a990d,Every Little Bit Hurts,Brenda Holloway,artist:brenda track:every little bit hurts,68ngnSqAtSBOUc0s2LZkcf,13,1964-06-06,10
a10e26a6f30725e20fca58247c0852a0,My Baby Don't Dig Me,Ray Charles and his Orchestra,artist:ray track:my baby don't dig me,,51,1964-06-27,6
74f2ec0937c2f77f9fd8814d2bc8fa38,The French Song,Lucille Starr,artist:lucille track:the french song,1Apr0ZQevjzuVxGxF2aAva,54,1964-06-20,8
4fd46ffcc73f016cba4255c7766fdc68,The World Of Lonely People,Anita Bryant,artist:anita track:the world of lonely people,,59,1964-06-20,8
c1176dd350b17d03b8b6a91bbd34a52c,Yesterday's Gone,The Overlanders,artist:overlanders track:yesterday's gone,7uJB5WRcQS5QgLrSRQpp4A,75,1964-06-27,7
f42103d40e99eae5289727ad7853a8eb,Taste Of Tears,Johnny Mathis,artist:johnny track:taste of tears,,87,1964-07-04,3
0cfabf9f3c9352d1970194e5a42afe2d,Dream Lover,The Paris Sisters,artist:paris track:dream lover,3yNOdizirWF2na6bLLi431,91,1964-07-04,4
8c33b0a3b36d74039a012596b838c7ec,Viva Las Vegas,Elvis Presley,artist:elvis track:viva las vegas,5Q7ayTarb9Tpmkik5cVMug,29,1964-06-13,7
5f4c765fdec5796f807e335e3733fcc3,All My Loving,The Hollyridge Strings,artist:hollyridge track:all my loving,,93,1964-07-04,1
f0c69b106a8738f295cfa664971d7ebd,It's All Over Now,The Valentinos,artist:valentinos track:it's all over now,2tQ0AQqERX1t2S5chq9zBv,94,1964-07-04,2
ca884ecd57e95c14b3ca80b0d637911f,I Don't Want To Hear Anymore,Jerry Butler,artist:jerry track:i don't want to hear anymore,06HBSxmvh5kXGUX3dS7RhJ,95,1964-07-04,2
750c73466e5b80e80a201b048921b6d3,The Things That I Used To Do,James Brown And His Orchestra,artist:james track:the things that i used to do,5H5UBy7o4S7RdrAIo9ybkA,99,1964-07-04,1
2c0e89de35f12fd26aede6ade68831a1,Once Upon A Time,Marvin Gaye & Mary Wells,artist:marvin track:once upon a time,60SBAA4eKlVzQ8GtC9MPuY,19,1964-06-06,9
9cbda1bd5a646a837b600747eb6b1aea,What'd I Say,Elvis Presley With The Jubilee Four And Carole Lombard Quartet,artist:elvis track:what'd i say,56ITw7Hcxby8965K67uTRt,21,1964-06-13,6
0c09f9d7365418a131228a9d4d01a5ed,(Just Like) Romeo & Juliet,The Reflections,artist:reflections track: romeo & juliet,,6,1964-05-30,12
c7f1afa2d9026fcf7996c9e564e3ed88,P.S. I Love You,The Beatles,artist:beatles track:p.s. i love you,7Msq9qojB7yORuJvz49iUy,10,1964-06-06,8
79e746a5f78c77c65bc8dbc1b05c40a5,Rock Me Baby,B.B. King,artist:b.b. track:rock me baby,4mRirDpCf3JXPxusUEUrxE,34,1964-06-20,8
bf5426edddc78b071b80b2fa14ff3807,Be Anything (But Be Mine),Connie Francis,artist:connie track:be anything ,4NJECHqbibpYCr04KeB2vq,25,1964-06-13,8
97ce9e95dbe4dbff97f0d263ec0c5692,Cotton Candy,Al Hirt,artist:al track:cotton candy,6vOJGIYpiEgYh4Vjx47c4w,15,1964-05-30,12
10a84b32ced39aa1621a7409d5511d9b,Another Cup Of Coffee,Brook Benton,artist:brook track:another cup of coffee,2IBdM9m7Re0DxJBNSfut91,47,1964-06-20,7
cfbbd821dd4a5160663fe2fd49976fe8,Too Late To Turn Back Now,Brook Benton,artist:brook track:too late to turn back now,,43,1964-06-20,8
bd14213a5b27a05d867568de75dff4ec,Everybody Knows,Steve Lawrence,artist:steve track:everybody knows,18H5PAuKXKsdD946LsUVWT,72,1964-06-20,5
f21e42a29872f0c0869e7f1e1fdeefac,I Wanna Be Loved,Dean And Jean,artist:dean track:i wanna be loved,4rufn1lwE4IUQJWmrOWxLp,91,1964-06-20,5
ad8c51f25feb3fafd8d92cdfa42cf281,Four By The Beatles,The Beatles,artist:beatles track:four by the beatles,41gM7slWcjE1P0oBL33JNr,92,1964-06-27,3
763743d25638df95330c1f4952c7386b,Sie Liebt Dich (She Loves You),Die Beatles,artist:die track:sie liebt dich ,,97,1964-06-27,1
7890cb2059fe96cc00fb26d3fc33cdfa,Three Window Coupe,The Rip Chords,artist:rip track:three window coupe,0GYWWUgg0OV4d1mVXBWPvr,28,1964-06-06,9
5424db39c1447ebdf84d545cf9347b0b,I Don't Want To Be Hurt Anymore,Nat King Cole,artist:nat track:i don't want to be hurt anymore,4RP1czjLoErBuEQui5hCrC,22,1964-05-30,9
488a608c2afd549e553f0f4bf56142b8,I Don't Wanna Be A Loser,Lesley Gore,artist:lesley track:i don't wanna be a loser,3h1UzEx744ddCQDabdOH0g,37,1964-06-20,5
bf387c18c7f6f8edbbfbe1d52b6a37cc,It's Over,Roy Orbison,artist:roy track:it's over,0a4jcrnAjE7BcOo6B0hdRV,9,1964-05-23,11
dcc51159eff9c08bc2c8f581c86f7f7a,"I Rise, I Fall",Johnny Tillotson,"artist:johnny track:i rise, i fall",6nnZlbP1DD0K8VKXIseXfP,36,1964-06-13,8
34771505683c1416d38f52175e5d43c1,Good Golly Miss Molly,The Swinging Blue Jeans,artist:swinging track:good golly miss molly,5Yi1Fh3yymr9lwFYFCjtk0,43,1964-06-13,7
b081ad3ec488247f9f63475f77e59600,Goodbye Baby (Baby Goodbye),Solomon Burke,artist:solomon track:goodbye baby ,2YepXTwSAy8n7yiQ6oG2jG,33,1964-06-13,10
aa4736b107e9981b0a85b5adc167ad3d,Sugar And Spice,The Searchers,artist:searchers track:sugar and spice,6WZZPoX7a0893aaXaZRkYa,44,1964-06-13,8
b8369ec5ddf5a25f85e0730526f09aa1,Hurt By Love,Inez Foxx,artist:inez track:hurt by love,3WIPTL4gGHm2kpk7mQwNfG,54,1964-05-23,9
6d52d1587d2dedd03cb6c01aaca37e27,Donnie,The Bermudas,artist:bermudas track:donnie,3dWbwoYLaZB1iMRjolCKxc,62,1964-05-30,10
0903a8aecfb43dcf2ed7753dda96c9a3,Rules Of Love,The Orlons,artist:orlons track:rules of love,3GO13GvPS4aai7ZN2Fnaur,66,1964-06-20,6
8a0977b33ca4160b3e903e9a745a2649,Be My Girl,The Four-Evers,artist:four-evers track:be my girl,,75,1964-06-13,4
0573530c9f03865d02dfa41d265e30a4,A World Without Love,Bobby Rydell,artist:bobby track:a world without love,,80,1964-06-06,6
0c9ff83f887531b9091cc74b9b83c2a5,My Dreams,Brenda Lee,artist:brenda track:my dreams,4pqCzBRCAwJJmSrIpvPckn,85,1964-06-20,3
b2256ce69eae38d83695500e3a2aec3e,Night Time Is The Right Time,Rufus & Carla,artist:rufus track:night time is the right time,5tt4gWT4Y3Vwwjqa7VNeIJ,94,1964-06-20,1
a7ed3d04447ba7f0c697052fcabd7099,Bits And Pieces,The Dave Clark Five,artist:dave track:bits and pieces,0SzqiovEiHmGJ4NCzztk0p,4,1964-05-02,11
4d743b33496b8eb7ace6f4bb36277557,I'm So Proud,The Impressions,artist:impressions track:i'm so proud,1IGb9DyW0T3xrPM7iwG6Up,14,1964-05-23,11
62efc833be7f6a3377569ce16b02cfd5,Ronnie,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",artist:4 track:ronnie,3imzL6pBsLxMwCpQHFtBsg,6,1964-05-16,10
cde273f4780ab6f25da80d7aed20fccb,Wish Someone Would Care,Irma Thomas,artist:irma track:wish someone would care,03OYZ1kdXOMNlLvCK1PDp8,17,1964-05-16,12
0fb14e054b7a4bdd5ed675368e3d2b08,Wrong For Each Other,Andy Williams,artist:andy track:wrong for each other,,34,1964-06-06,9
75b950810bd5d9f6cfea633d3bf5e881,Tall Cool One,The Wailers,artist:wailers track:tall cool one,3skp6Cep5AgA6Dq34d5ZzB,36,1959-06-20,23
2fa8a80121533d89b68721fc50b7b9bc,Gonna Get Along Without You Now,Skeeter Davis,artist:skeeter track:gonna get along without you now,6j13wUu2T40hhs4ihv17H5,48,1964-06-06,7
2826cef7e1dbcd9007d8346f281096d0,Gonna' Get Along Without You Now,Tracey Dey,artist:tracey track:gonna' get along without you now,,51,1964-06-06,8
d7ff554d2c1a6a2ef6d05e762d913f59,I Knew It All The Time,The Dave Clark Five,artist:dave track:i knew it all the time,,53,1964-06-06,8
8d2e39f64b42543dfc2bf4f670f0ca31,One Way Love,The Drifters,artist:drifters track:one way love,3Wtlrgl7wlDUg2OLpG8UY0,56,1964-06-06,7
a2ef46a25cc0d050ddc11a0bdf732dd4,Kiko,Jimmy McGriff,artist:jimmy track:kiko,7oHFJ7VuwjeAvEgQbEmM8r,79,1964-06-06,4
5cae8daf50dca8aadc59312ba7f8fea3,That's Really Some Good,Rufus & Carla,artist:rufus track:that's really some good,47842etv4tqCpMXo3iQ9MQ,92,1964-06-06,2
7932911a6ef095d16fb6a147671a5400,Good Time Tonight,The Soul Sisters,artist:soul track:good time tonight,38pPYlcOzZfRQbsPByvmcO,98,1964-06-13,1
83ab072e7cde19caa5b6400bc1b0eaa6,The Magic Of Our Summer Love, The Tymes,artist:tymes track:the magic of our summer love,1S5ZByB4AaumR96wpHMRcV,99,1964-06-13,1
b7a35c3c009f2f0da88e216caef0f889,Dead Man's Curve,Jan & Dean,artist:jan track:dead man's curve,2BPEPkeifa5LoOg2Cq9bkx,8,1964-05-09,14
6f611ced93766e12bee313159954ca14,Do You Want To Know A Secret,The Beatles,artist:beatles track:do you want to know a secret,7Aobt67JnaF7qN8jCCKvHq,2,1964-05-09,11
dd38c2ad3f7ac1118e17cdb7183ee777,White On White,Danny Williams,artist:danny track:white on white,6jNSLzZleQ0iprO0seAwun,9,1964-05-16,14
5c24b18975b7487940ad3a57a6060bb2,The Very Thought Of You,Rick Nelson,artist:rick track:the very thought of you,1QG0zLkzWYBuxg0XTbK457,26,1964-05-30,7
ee256047a92760c88377d0059236e6f3,Shangri-La,Robert Maxwell His Harp And Orchestra,artist:robert track:shangri-la,4CIUnCovHwKniGIANzXgt2,15,1964-05-02,12
80ab647e18eba73f61142e10981fd426,Kiss Me Quick,Elvis Presley With The Jordanaires,artist:elvis track:kiss me quick,2CAXzfk8tLXCi3rWjAJUNp,34,1964-05-23,6
da7ceb2ea5f2c697a3611844398c30f4,Whenever He Holds You,Bobby Goldsboro,artist:bobby track:whenever he holds you,3wS2DFx6AUsk6XgociYWwq,39,1964-05-30,8
3949cc1dafb9dd911b98ea6c1782de91,One Girl,Garnet Mimms,artist:garnet track:one girl,18emjfeYAJGmddLuGudbzl,67,1964-05-30,4
668784da5b6896729c661a2f01dd61ba,Yesterday's Hero,Gene Pitney,artist:gene track:yesterday's hero,77HCco7fzc834OoV3XNzW2,64,1964-05-30,5
2e3fcad57fca5532143f4a45ea57bf07,Trouble I've Had,Clarence Ashe,artist:clarence track:trouble i've had,7sxxIKWoRYY2sYZvIJLDGM,99,1964-06-06,1
0daa085d0290627f10b6a3a55ce955e3,Don't Let The Rain Come Down (Crooked Little Man),The Serendipity Singers,artist:serendipity track:don't let the rain come down ,1NgNvFswK7R7Xi20fJSA4d,6,1964-05-02,14
e00e75cced2cba788516e0ace3a5c94f,Suspicion,Terry Stafford,artist:terry track:suspicion,17YtDVU9bUluyihdOKWfxu,3,1964-04-11,15
f86281b94a762b0252143c2d54b73dd0,Can't Buy Me Love,The Beatles,artist:beatles track:can't buy me love,3SdingSsFcZDZAyvcJbgAw,1,1964-04-04,10
a8775630c6712c4e9ddcabe0aef0f940,Shangri-La,Vic Dana,artist:vic track:shangri-la,5uPKJXCJse6seJX3DegLDN,27,1964-05-16,10
55840da3a15482d84039ee442af061fc,Tea For Two,Nino Tempo & April Stevens,artist:nino track:tea for two,1N1rnAkydcKoe8ZtKbBPf8,56,1964-05-23,5
00967ed4f772817bb4c96fb0eda1ede0,Soul Serenade,King Curtis,artist:king track:soul serenade,595gl6iyQzB666iV7Mf77e,51,1964-05-23,12
6120de5d30eac79353b4442cf8991a65,The Loneliest Night,Dale & Grace,artist:dale track:the loneliest night,0IenVuQhHGEXycoBh1TQZz,65,1964-05-23,5
351bd10424e3c560fd3a785b572a2fa6,Carol,Tommy Roe,artist:tommy track:carol,461jiJwmlSlDolAzWy5dZB,61,1964-05-23,6
149a04e5a8b08ba3bb23f040393208b9,"Winkin', Blinkin' And Nod",The Simon Sisters,"artist:simon track:winkin', blinkin' and nod",3DgIaxMZ7gwc4EEIOtor6S,73,1964-05-16,6
355ab1fdd0a627a420921adf57b78897,From Russia With Love,The Village Stompers,artist:village track:from russia with love,7orZfo1mFmGZRCI6j4ln2O,81,1964-05-23,6
954f7146e2e5948348e6d4c81e1b0d51,Tell Me Mamma,Christine Quaite,artist:christine track:tell me mamma,,85,1964-05-30,2
f5de17e3e8a437a48510569b6d6986f6,Tequila,Bill Black's Combo,artist:bill track:tequila,7heoTyS5Za2MVh2nMhysEF,91,1964-05-23,3
0838b770d38965a955c42ec66020fce8,Across The Street,Lenny O'Henry,artist:lenny track:across the street,,98,1964-05-30,1
2bab7521182bf5a3e6e59c2b5362e276,Let's Have A Party,The Rivieras,artist:rivieras track:let's have a party,5FRbCNMJX9Xe6FUnVaa7mS,99,1964-05-30,1
9d2608dcad0c017c5db0eadfdb1303b6,Money,The Kingsmen,artist:kingsmen track:money,4OncTbCLRRozq30FZfx2Tc,16,1964-05-02,11
00eea9f110a7a0280b37d53855bb883d,My Girl Sloopy,The Vibrations,artist:vibrations track:my girl sloopy,,26,1964-05-16,9
ae9f4dc7bd04de5257ce3b852febe0f1,The Shoop Shoop Song (It's In His Kiss),Betty Everett,artist:betty track:the shoop shoop song ,3qoNRhQuqbAG4uXrPx2aSk,6,1964-04-11,13
f0b61055b9a44b96f8a8158ee409f7cd,The Pink Panther Theme,Henry Mancini And His Orchestra,artist:henry track:the pink panther theme,4qgxSGBrqUAQjcFZD25wX2,31,1964-05-09,8
b40891b5927e4a050cc9736e7fa82191,(The Best Part Of) Breakin' Up,The Ronettes,artist:ronettes track: breakin' up,,39,1964-05-16,8
bc2d449a71524374c3e4559509d16622,Kiss Me Sailor,Diane Renay,artist:diane track:kiss me sailor,7c7rF8Ojpkzulj6lpdZ63O,29,1964-05-16,8
795a49ce0d7a059193f64286563afb4b,That's The Way Boys Are,Lesley Gore,artist:lesley track:that's the way boys are,4A7hYEn9cGpGvZ0nWE0NVx,12,1964-04-25,9
1b3653cec2b0055f113a908743a30225,Ain't That Just Like Me,The Searchers,artist:searchers track:ain't that just like me,3OHz1Hr64jByifpOS61exg,61,1964-05-16,6
46bd539b94a72df3c270f3c9d0f05541,Loving You More Every Day,Etta James,artist:etta track:loving you more every day,,65,1964-05-16,6
2e5382b0dd130feff42e6005d01f887c,Who's Afraid Of Virginia Woolf? (Part I),Jimmy Smith,artist:jimmy track:who's afraid of virginia woolf? ,7vCTYXz41GUCdT8CeiQpWH,72,1964-05-23,5
a913423822ca3d79349fe442b7e4c2a1,Big Boss Line,Jackie Wilson,artist:jackie track:big boss line,53437y5LWc8gDEGlgUrsqd,94,1964-05-23,1
ea96bf66aa2b861d821cd6cc928c2e85,Long Tall Shorty,Tommy Tucker,artist:tommy track:long tall shorty,,96,1964-05-23,2
0aeff2c20a8c215139d9487870ac529e,Security,Otis Redding,artist:otis track:security,1j1HxIXx70Ouf3G3LHmSUu,97,1964-05-23,1
7fe4337c8caa404704b6b021ea8f186f,Glad All Over,The Dave Clark Five,artist:dave track:glad all over,,6,1964-04-25,14
3cc02956d65e6c7783bbe769f525599b,The Matador,Major Lance,artist:major track:the matador,4jZrtPRNq9zlNbbCxTbBlH,20,1964-05-02,8
36f795ce2740ea6b4ac3a44b743ab0d9,Charade,Sammy Kaye And His Orchestra,artist:sammy track:charade,,36,1964-05-09,7
098907dba11873a307df795f4eb8d813,Ebb Tide,Lenny Welch,artist:lenny track:ebb tide,5BzMo1c7fhTeULjaTa6Nta,25,1964-05-09,9
f396713ab1d83ec4b4c92a7fedb02548,Thank You Girl,The Beatles,artist:beatles track:thank you girl,3k6zSunlStXxWF0s1063lk,35,1964-05-09,7
a4659f53dc7ff5106d6f056265a98741,You're A Wonderful One,Marvin Gaye,artist:marvin track:you're a wonderful one,1qZcepZC1sulgWKM1y9LYs,15,1964-04-18,10
8f92a14e5a76abcbd570b17e54e8bdaa,Forever,Pete Drake And His Talking Steel Guitar,artist:pete track:forever,6ZiVaOE4ikIsYbuhVHizz9,25,1964-04-25,11
dee5627467efad5a18b478306656ed5b,Slip-In Mules (No High Heel Sneakers),Sugar Pie DeSanto,artist:sugar track:slip-in mules ,6csem6tEhhkajgNUhIDFB1,48,1964-05-09,5
76bb6995f062413fee19b21d2ed64b0f,In My Lonely Room,Martha & The Vandellas,artist:martha track:in my lonely room,3wYaOAHDPznk2vqSJZ6XCr,44,1964-05-02,6
44a85dd092eb709ba1757181480a1e23,Look Homeward Angel,The Monarchs,artist:monarchs track:look homeward angel,,47,1964-05-02,13
faff3033bdf12a2c011cf3fc20733f4d,That's When It Hurts,Ben E. King,artist:ben track:that's when it hurts,348zjc6pxKlb2zPulR2mq5,63,1964-05-02,7
710f4f05699912fccf764704f94ce2aa,"Hey, Mr. Sax Man",Boots Randolph,"artist:boots track:hey, mr. sax man",1nGj8dPY6iV3wppAaCs77v,77,1964-05-09,6
5b3becd6a3577df893d655b7f344a0a8,Little Donna,The Rivieras,artist:rivieras track:little donna,0j36IBRfwm1Vvwz2q7Ve29,93,1964-05-09,3
8f39f68c6c1d78eaced09866007e26ab,Have I Stayed Away Too Long,Bobby Bare,artist:bobby track:have i stayed away too long,6f8RdBMG6A7EMfVF7uOEqO,94,1964-05-16,1
0199458751a56fd6de31229b7fc11eb1,The Way You Do The Things You Do,The Temptations,artist:temptations track:the way you do the things you do,3496rr5XSGD6n1Z1OKXovb,11,1964-04-11,11
b3bcc24e623fceb18269c1ad195e617c,Needles And Pins,The Searchers,artist:searchers track:needles and pins,0zABw1PtGYHsU4VDpDZsra,13,1964-04-11,10
03d3ac196d6ac75ab780245322981954,Stay Awhile,Dusty Springfield,artist:dusty track:stay awhile,214C2eyqhSlfPpB7bPeuGL,38,1964-05-09,7
dfe89d31a68c07e5fdf3e63fc5af60df,Can You Do It,The Contours,artist:contours track:can you do it,3mKKeavu6u6o4ISFiA01Uj,41,1964-05-09,6
68c7b218385c20a01574a3287ff49902,"Hey, Bobba Needle",Chubby Checker,"artist:chubby track:hey, bobba needle",4jgruCT0YbDu2p591Q4XFh,23,1964-04-25,9
4acf20d8ef067b1e1904d5b710a9051d,Nadine (Is It You?),Chuck Berry,artist:chuck track:nadine ,5pdwK21HnxJrA19o1ijjix,23,1964-05-02,10
906a96f16f8e160ee7742a9a5a063b2c,The New Girl In School,Jan & Dean,artist:jan track:the new girl in school,1f1ytbKtwlVmWELCg8rqjB,37,1964-04-11,8
65bf714c249cf93d72437410a76e08f6,Baby Baby Baby,Anna King-Bobby Byrd,artist:anna track:baby baby baby,2yC5fkbheXzVYEFZIUkGET,52,1964-05-02,6
6da4d30d55d9648d2740d4b4763862d0,Giving Up On Love,Jerry Butler,artist:jerry track:giving up on love,1NSuI83PSNDwCXQ0O4MD2s,56,1964-04-25,6
0b5e53b34e2dd28721d64bcec58b4d60,The Wonder Of You,Ray Peterson,artist:ray track:the wonder of you,1Tj4U3U5Kgvztr5CLT7mLZ,25,1959-06-27,19
de7dc7dfc5364d5ed2f6273bfa85770f,Soul Hootenanny (Pt. I),Gene Chandler,artist:gene track:soul hootenanny ,,92,1964-05-02,2
ff55517dea344f163f7f2a47b176ff49,Caldonia,James Brown And His Orchestra,artist:james track:caldonia,2gyNB6Ix64CPmIRez1mKwy,95,1964-05-09,2
6c35dd1a15274b8573c845298d34ef23,Big Party,Barbara & The Browns,artist:barbara track:big party,27NMby3j7tjrSvexwfCgio,97,1964-05-02,2
29f602bd7ef2715220d2ea3233775b45,The Little White Cloud That Cried,Wayne Newton,artist:wayne track:the little white cloud that cried,,99,1964-05-02,2
57ab7d208b6ef27769e4ee180150327e,Ain't Nothing You Can Do,Bobby Bland,artist:bobby track:ain't nothing you can do,5IZln657niIZ1muB2uCkek,20,1964-04-11,9
78c67216c1cc28250b6264da66330d91,She Loves You,The Beatles,artist:beatles track:she loves you,6nEkxYIEnrbYH7h1hJ8Xn6,1,1964-03-21,15
295135c5f563ed21791cb2f4827fc2dc,Think,Brenda Lee,artist:brenda track:think,40tGXuMTwkFIgBokOiwShw,25,1964-04-11,9
575e4839619fa9e4beb2b73eae8eb8e3,Make Me Forget,Bobby Rydell,artist:bobby track:make me forget,6DbFaoM3IQzZpZyiNuZJca,43,1964-04-25,6
7c803b16497a8e6ff5c907e448f0e422,All My Loving,The Beatles,artist:beatles track:all my loving,4joiWvli4qJVEW6qZV2i2J,45,1964-04-25,6
b34e36837ba8c0919c6bb2cee14f3e67,T'ain't Nothin' To Me,The Coasters,artist:coasters track:t'ain't nothin' to me,5PJQlM1VgWPqHgWZszgfw0,64,1964-05-02,6
3ee0308c649ca8595fadb452cb0cda08,I Should Care,Gloria Lynne,artist:gloria track:i should care,25f9V6VCzPlmmLGSojZ6eM,64,1964-04-25,5
6709a963ab8ace80cd0d7307216cd8f5,Come To Me,Otis Redding,artist:otis track:come to me,25rfcLcczxo0vJHRaFwCkX,69,1964-05-02,7
5d700ef97496e4a4241e8c4da1f8830d,Little Boxes,The Womenfolk,artist:womenfolk track:little boxes,,83,1964-04-25,3
0c7d75a022d17e6af39576e6d1904675,Gee,The Pixies Three,artist:pixies track:gee,1FKzZ9Z2mlXlxOp3FDteKr,87,1964-04-25,3
3baf2b9f70561ca196582d708f35143a,Where Does Love Go,Freddie Scott,artist:freddie track:where does love go,,82,1964-04-11,7
5cee0481c877ea0c204646a8c4098386,I Want To Hold Your Hand,The Beatles,artist:beatles track:i want to hold your hand,4pbG9SUmWIvsROVLF0zF9s,1,1964-02-01,15
08bd1cf98241afb66168c26a670ad05d,Please Please Me,The Beatles,artist:beatles track:please please me,6EHuOufBeL6vk3TvVJB5qo,3,1964-03-14,13
c616b8edf410794324dc110ea7dd555f,My Heart Belongs To Only You,Bobby Vinton,artist:bobby track:my heart belongs to only you,1TnDAb0MUJEAK7ajhOZnc7,9,1964-03-28,9
fb3da7865e87c75c1ed35e69a50f308d,Stay,The 4 Seasons,artist:4 track:stay,1fXV02Qh6002zRidAcjFOg,16,1964-04-04,11
601db689b33c99102979d8c7c8798277,Hippy Hippy Shake,The Swinging Blue Jeans,artist:swinging track:hippy hippy shake,4LddAerqROEdlx1GF1bcVd,24,1964-04-04,8
d01aebfd5e2df84522dd40b99b5469fb,"Fun, Fun, Fun",The Beach Boys,"artist:beach track:fun, fun, fun",5L0L3RyON6g8avnI20uubN,5,1964-03-21,11
8a96f1ebb2863e660f1e179f0d5c0006,Dawn (Go Away),The 4 Seasons,artist:4 track:dawn ,5XBCripnPe50IfsuH66FKh,3,1964-02-22,13
9b667795bf2cdadaeb54dba8eebe1983,I Can't Stand It,Soul Sisters,artist:soul track:i can't stand it,0so3QdSiQlgAbpaMcmBqy7,46,1964-04-18,9
ab61d0683d56518a021c2a2df964104b,Ain't Gonna Tell Anybody,Jimmy Gilmer And The Fireballs,artist:jimmy track:ain't gonna tell anybody,4JVLJavR4eXbGvqY3rJIRd,53,1964-04-18,7
1a5378b66f4689b37c0f56d983aa9c1b,You Can't Do That,The Beatles,artist:beatles track:you can't do that,5b9G4dtK3Tdguuy9BO3Nwo,48,1964-04-11,4
615bd3dc42c7aec7d47122a22b28a6d9,Castles In The Sand,Little Stevie Wonder,artist:little track:castles in the sand,7H44fHdgforQJiYp1dSsH6,52,1964-04-18,9
01473d594998a4565a4c08ab89358fc8,Book Of Love,The Raindrops,artist:raindrops track:book of love,,62,1964-04-18,7
040ae395858b7bc32a4a0ebfa39bf728,Our Everlasting Love,Ruby And The Romantics,artist:ruby track:our everlasting love,2OHEnbGr2RiZDIZPpH7jNb,64,1964-04-18,6
a598f68980badfb154f2811c32ed05a9,Mexican Drummer Man,Herb Alpert's Tijuana Brass,artist:herb track:mexican drummer man,,77,1964-04-18,5
4c28fa6ea4256e2a07d179e0a97cbc45,Be Anything (But Be Mine),Gloria Lynne,artist:gloria track:be anything ,,88,1964-04-25,4
e7b8b667324c2e51c8670b806ad8b808,When Joanna Loved Me,Tony Bennett,artist:tony track:when joanna loved me,7zC3CmcLczLxUrqZ1fOZ9s,94,1964-04-25,5
c253ed829a5d37e0f05197ecb2635e0d,I'm The Lonely One,Cliff Richard,artist:cliff track:i'm the lonely one,0pDAuaAcfmfz7OWtYqHkW5,92,1964-04-18,2
563f3585c2abd5266483e6072b543f3a,I'm Confessin' (That I Love You),Nino Tempo & April Stevens,artist:nino track:i'm confessin' ,0oR4XiH7xD3rEaJcQSeS2c,99,1964-04-25,1
b57c0fa35ebce966729dec552cfb88b1,Hi-Heel Sneakers,Tommy Tucker,artist:tommy track:hi-heel sneakers,0ovaa13vJCUVDq0U2cCWnZ,11,1964-03-21,11
a41f07d3abf07d679057714ade0fe024,Tell It On The Mountain,"Peter, Paul & Mary","artist:peter, track:tell it on the mountain",06VuCrLHmfdgdUXSQCX6us,33,1964-04-04,7
59944c3c8fbae2203ac76168c9d14949,Java,Al (He's the King) Hirt,artist:al track:java,5MdHvAvlmQJ3JHIvIK9uXz,4,1964-02-29,16
a87363d5d64048cff74deff601b501e8,Kissin' Cousins,Elvis Presley With The Jordanaires,artist:elvis track:kissin' cousins,6kSg0raJ0yEoHPZIVMeSmj,12,1964-03-21,9
64de886ab7a34ec00ae6a7de5dddae10,We Love You Beatles,The Carefrees,artist:carefrees track:we love you beatles,3vqIAvPg3jE6r66xRv0JJg,39,1964-04-11,5
56c399c2dfea70e0397e20534e2de7b4,I Saw Her Standing There,The Beatles,artist:beatles track:i saw her standing there,3KiexfmhxHvG5IgAElmTkd,14,1964-03-21,11
8e76659bbb9b068d96cf4328a41d14d6,You Lied To Your Daddy,The Tams,artist:tams track:you lied to your daddy,1htnmqG4C26nDLr7Hx50aR,70,1964-04-18,5
5643685e2b2a2762797a48e62b6dfcab,It's All Right (You're Just In Love),The Tams,artist:tams track:it's all right ,2Cxba83xtuxkaMvwzEYhEK,79,1964-04-11,3
c3948587968859637e689af0232b8d4e,Somebody Stole My Dog,Rufus Thomas,artist:rufus track:somebody stole my dog,31yNB9p7R6CapMvmjcbj48,86,1964-04-18,2
756bc0f2448d374a504feb1b460fd8da,Why,The Beatles With Tony Sheridan,artist:beatles track:why,0Wzp5pWPoX0YoBg002HXL9,88,1964-04-18,1
7bbb802395a425c86ba35249250beb69,Vanishing Point,The Marketts,artist:marketts track:vanishing point,,90,1964-04-18,4
0383f368a29ff720a14ed101ca5349c4,High On A Hill,Scott English,artist:scott track:high on a hill,5vDGMyFQ7A7nRtrSX3gPE1,77,1964-03-07,5
c120fc2e652e9e424c5a3a64e4ebf325,Blue Winter,Connie Francis,artist:connie track:blue winter,1YWq7I8B0864m0u1wF4Whm,24,1964-03-21,9
