title,artist,query,spotify_id
Beat Of A Heart,Scandal Featuring Patty Smyth,artist:scandal track:beat of a heart,0OfVwXZDV0hCzZkLORQP9R
Swear,Sheena Easton,artist:sheena track:swear,0c2y0mPr9UmhbfTdWbAEgw
Easy Lover,Philip Bailey With Phil Collins,artist:philip track:easy lover,5LYJ631w9ps5h9tdvac7yP
Naughty Naughty,John Parr,artist:john track:naughty naughty,1rEhIxiCM5RFmIz04gLAVf
Turn Up The Radio,Autograph,artist:autograph track:turn up the radio,7u0b4DthVvd2F2EzCiOx0Z
Second Nature,Dan Hartman,artist:dan track:second nature,
This Is Not America,David Bowie/Pat Metheny Group,artist:david track:this is not america,68Xn0WzQ1wdEFMP4R5gFW6
Heartline,Robin George,artist:robin track:heartline,2wGbYvsiNGOgWVCNBF4cFR
Will The Wolf Survive,Los Lobos,artist:los track:will the wolf survive,1p6OGxxPyfJPV459PdEBjM
Solid,Ashford & Simpson,artist:ashford track:solid,4sr4NdrPfds9Qfors9UkiO
Lover Boy,Billy Ocean,artist:billy track:lover boy,3YU8nJTXQhM8HLuvBht7iw
Let's Talk About Me,The Alan Parsons Project,artist:the track:let's talk about me,0phwM5a6TdLBDl0F9bk5fl
The Old Man Down The Road,John Fogerty,artist:john track:the old man down the road,0tkfgenYMiMQPIma894lgc
Method Of Modern Love,Daryl Hall John Oates,artist:daryl track:method of modern love,2njsIA3AqnSHABMowO13Li
Back In Stride,Maze Featuring Frankie Beverly,artist:maze track:back in stride,42HSygE9SJaQlqHfSyEYiH
Sugar Walls,Sheena Easton,artist:sheena track:sugar walls,1noELWXA5Cv0Ci4j8crir6
Jungle Love,The Time,artist:the track:jungle love,0QUpBXTOdB4JJyTGFN6dH1
Scientific Love,Midnight Star,artist:midnight track:scientific love,0LbCRmrO23yK5ppFcTbEvx
Go Down Easy,Dan Fogelberg,artist:dan track:go down easy,22yC2cBx4eYNtqyCEMhwUT
When The Rain Begins To Fall,Jermaine Jackson & Pia Zadora,artist:jermaine track:when the rain begins to fall,4BNgHaHriMcnpeR7qdkojU
You're The Inspiration,Chicago,artist:chicago track:you're the inspiration,36lkJSDyMEZoWTqtRj8Q8q
The Boys Of Summer,Don Henley,artist:don track:the boys of summer,4gvea7UlDkAvsJBPZAd4oB
"Roxanne, Roxanne",UTFO,"artist:utfo track:roxanne, roxanne",2j1mCe3bCFx6wzMh6T90i9
Small Town Boy,Bronski Beat,artist:bronski track:small town boy,
Mr. Telephone Man,New Edition,artist:new track:mr. telephone man,5FuQRkuWNYcc79Uf6dVHQW
I Wanna Hear It From Your Lips,Eric Carmen,artist:eric track:i wanna hear it from your lips,
Injured In The Game of Love,Donnie Iris,artist:donnie track:injured in the game of love,
Kiss and Tell,"Isley, Jasper, Isley","artist:isley, track:kiss and tell",1Z59l4hOQV03cIrsfOVgVG
Look My Way,The Vels,artist:the track:look my way,0yfyvxNRU31hd0dbmGTJ7B
The Borderlines,Jeffrey Osborne,artist:jeffrey track:the borderlines,7f9Tuk7HoHQfcAwj8K0Crj
Foolish Heart,Steve Perry,artist:steve track:foolish heart,6p3HuYPoRBzhyBPErnyNbr
You Send Me,The Manhattans,artist:the track:you send me,0IYZX2E2pjaOcwAPqNeFTv
Yo Little Brother,Nolan Thomas,artist:nolan track:yo little brother,
Tragedy,John Hunter,artist:john track:tragedy,2bv4CbPz4CjooPYab8QQ5G
Operator,Midnight Star,artist:midnight track:operator,4rLmt4hvKAx5C1PRpj1lg6
Like A Virgin,Madonna,artist:madonna track:like a virgin,1ZPlNanZsJSPK5h9YZZFbZ
Rockin' At Midnight,The Honeydrippers,artist:the track:rockin' at midnight,2KRL3DGRNhiKDQQA50MLS6
Emotion,Barbra Streisand,artist:barbra track:emotion,1NlhlIhzRwORlIPw0PkwOg
One Night In Bangkok,Robey,artist:robey track:one night in bangkok,6AWht7rs160cnbKeUKzlTS
Tenderness,General Public,artist:general track:tenderness,7cRWPAHuHQ36agbu6Empc8
Playing To Win,Little River Band,artist:little track:playing to win,3bTC0dp9O6QH9YnOtrikc8
Piece By Piece,The Tubes,artist:the track:piece by piece,2jHzQAgQrk673pxMSaNiFx
Follow Your Heart,Triumph,artist:triumph track:follow your heart,4BoBuc3FKKff12B6WJC3me
Treat Her Like A Lady,The Temptations,artist:the track:treat her like a lady,6zVGwCyDWoWMOLDAoycZ1j
Call To The Heart,Giuffria,artist:giuffria track:call to the heart,2p532gxFnGzyW1C3Khmoxs
Restless Heart,John Waite,artist:john track:restless heart,6Oz1ph55kpiZx48XUgWJC2
All I Need,Jack Wagner,artist:jack track:all i need,0n4zj6zDRa8xY1CUrOEMyO
This Is My Night,Chaka Khan,artist:chaka track:this is my night,1EZmeztCbpOM1vqDlGyJLQ
Love Light In Flight,Stevie Wonder,artist:stevie track:love light in flight,5TKz8J4Noz4nZSFIOpHpMm
Ooh Ooh Song,Pat Benatar,artist:pat track:ooh ooh song,451AtTeM7b3piMwVroQN70
Crazy,Kenny Rogers,artist:kenny track:crazy,3wI106Z2jGS5xfFC3cUt1E
Money Changes Everything,Cyndi Lauper,artist:cyndi track:money changes everything,5C2O6Tr274KQNxcmPnk2t2
Mistake No. 3,Culture Club,artist:culture track:mistake no. 3,
Run To You,Bryan Adams,artist:bryan track:run to you,2RWFncSWZEhSRRifqiDNVV
20/20,George Benson,artist:george track:20/20,26ns5LLIKQP8841l7G5AGW
Do What You Do,Jermaine Jackson,artist:jermaine track:do what you do,6gmLSRnCGWaPeO64miR2Rr
Jamie,Ray Parker Jr.,artist:ray track:jamie,5yHQ8xAHLuQ2VZH3dgTPZE
We Belong,Pat Benatar,artist:pat track:we belong,665Jxlgi1HamPKbW1vwzx4
One Foot Back In Your Door,Roman Holliday,artist:roman track:one foot back in your door,6EF4Rt0ozj2CGCM3EhL1jf
Holyanna,Toto,artist:toto track:holyanna,33GgRQ2PCzLGotP6KWwj1T
Cool It Now,New Edition,artist:new track:cool it now,5LkcAjqj5NOctNGi2qUjlw
Born In The USA,Bruce Springsteen,artist:bruce track:born in the usa,0dOg1ySSI7NkpAe89Zo0b9
The Wild Boys,Duran Duran,artist:duran track:the wild boys,23M7cQkNJLiddeubvVgaQl
Bongo Bongo,Steve Miller,artist:steve track:bongo bongo,3Mg6YIGzSyrAYaTr0aPu6K
Go For It,Kim Wilde,artist:kim track:go for it,3nW6mDt5fT4iZRWEIS7p7K
Gotta Get You Home Tonight,Eugene Wilde,artist:eugene track:gotta get you home tonight,35Z9SYT8AjvgvUag0H4iQt
I Feel For You,Chaka Khan,artist:chaka track:i feel for you,5yR9u8QiOt8hJaddv32oo7
Out Of Touch,Daryl Hall John Oates,artist:daryl track:out of touch,169oHBed4Nj1Q073yu9bFB
Do It Again,The Kinks,artist:the track:do it again,6kPM1rdDqqPdPMZSzXNwNV
Sea Of Love,The Honeydrippers,artist:the track:sea of love,3ASn2iE7F4HvA8XyRbJ4tS
In Neon,Elton John,artist:elton track:in neon,7lt7Ln4T1msZFAOyuLvs1I
If I Had A Rocket Launcher,Bruce Cockburn,artist:bruce track:if i had a rocket launcher,01Q1QVzXToNlHRrytdtpR3
Invitation To Dance,Kim Carnes,artist:kim track:invitation to dance,
Valotte,Julian Lennon,artist:julian track:valotte,6lTaVAtnxa69VgRwxOcMsJ
Do They Know It's Christmas?,Band-Aid,artist:band-aid track:do they know it's christmas?,6Z7nSvnAhMasviVPmdEZKC
Baby Come Back To Me,The Manhattan Transfer,artist:the track:baby come back to me,7yGvIf2H0u1t6E6OH1CwEe
"Make No Mistake, He's Mine",Barbra Streisand With Kim Carnes,"artist:barbra track:make no mistake, he's mine",0yWTY5DsdlY5bGrVlh7Hxj
Understanding,Bob Seger,artist:bob track:understanding,4oBLp0Gx8xoxhq4DXcQ7ps
Knocking At Your Back Door,Deep Purple,artist:deep track:knocking at your back door,0G9lmpE2wszJo2WNLFZ4vA
Wake Me Up Before You Go-Go,Wham!,artist:wham! track:wake me up before you go-go,0ikz6tENMONtK6qGkOrU3c
I Can't Hold Back,Survivor,artist:survivor track:i can't hold back,46NtQJH1eok28bucLlHqQT
Tender Years,John Cafferty & The Beaver Brown Band,artist:john track:tender years,2cL360CDEVWtavnqLu32sI
Bruce,Rick Springfield,artist:rick track:bruce,0mZMojsGlKE1pNyicDhhQ2
Lonely School,Tommy Shaw,artist:tommy track:lonely school,44JFvUCM9325jy7M10AKBg
All Through The Night,Cyndi Lauper,artist:cyndi track:all through the night,2CIDqYfIYfl9vx02wIyCG9
No More Lonely Nights,Paul McCartney,artist:paul track:no more lonely nights,4ybDW0xfRBCPwsjwFOUzZW
Centipede,Rebbie Jackson,artist:rebbie track:centipede,4PIRk7ghIypOkq6rA1f0Ob
I Just Called To Say I Love You,Stevie Wonder,artist:stevie track:i just called to say i love you,6lJFfj7wWeKiYRjLMHN4SN
Strut,Sheena Easton,artist:sheena track:strut,2OyhKMrcQ38esiohOixowR
The Belle Of St. Mark,Sheila E.,artist:sheila track:the belle of st. mark,5I0620xa6ecXZinsDUUcYF
Hello Again,The Cars,artist:the track:hello again,6HFpfx0Efw1ckqKTLVrMQy
Penny Lover,Lionel Richie,artist:lionel track:penny lover,2G47eWiZyaUTAnTdhjcGFl
(Pride) In The Name Of Love,U2,artist:u2 track: in the name of love,
It Ain't Enough,Corey Hart,artist:corey track:it ain't enough,7JCda2g6ebZsdvYweuuOf2
Better Be Good To Me,Tina Turner,artist:tina track:better be good to me,4N5HyZ1PlXuP6sryIa4hOQ
Stranger In Town,Toto,artist:toto track:stranger in town,4wcrWfOjVNYoznqCKfu9d1
Desert Moon,Dennis DeYoung,artist:dennis track:desert moon,3MzjEIe5pjA1gFgS95bkdN
Caribbean Queen (No More Love On The Run),Billy Ocean,artist:billy track:caribbean queen ,72dwliDcUH6g2TFiMTEbE9
Big In Japan,Alphaville,artist:alphaville track:big in japan,6FtR2KdqLe7kKU6a9nG5sH
Eye On You,Billy Squier,artist:billy track:eye on you,4uG7rsVPmqIn9ef5f0XaE4
Walking On A Thin Line,Huey Lewis & The News,artist:huey track:walking on a thin line,3Kb1811m6LfsBqJgN1VkC1
Tonight,David Bowie,artist:david track:tonight,6VRA3GzddUG3okSUjdzgYo
Two Tribes,Frankie Goes To Hollywood,artist:frankie track:two tribes,7dLwm8lV11CRL4dQoyRtz7
We Are The Young,Dan Hartman,artist:dan track:we are the young,4R9PY7rOJuI5lWAK73lTaD
Ti Amo,Laura Branigan,artist:laura track:ti amo,6B4bbxgcToDVMkw92Oj356
I Do'wanna Know,REO Speedwagon,artist:reo track:i do'wanna know,
Friends/Five Minutes Of Funk,Whodini,artist:whodini track:friends/five minutes of funk,
Hard Habit To Break,Chicago,artist:chicago track:hard habit to break,3Tows9RnoAq9CmMJaII2cO
Had A Dream (Sleeping With The Enemy),Roger Hodgson,artist:roger track:had a dream ,37yEfFkY54AijZUjDv0gAl
All Right Now,Rod Stewart,artist:rod track:all right now,3rQF4Tjg8S3qtwaX4ZOcIU
Don't Stop,Jeffrey Osborne,artist:jeffrey track:don't stop,1bX0sJbPPHhwofQ4egq7MS
Fools Like Me,Lorenzo Lamas,artist:lorenzo track:fools like me,
What About Me?,Kenny Rogers With Kim Carnes & James Ingram,artist:kenny track:what about me?,1xdMocoG6LHgymfs9lu7tk
Taxi Dancing,Rick Springfield With Randy Crawford,artist:rick track:taxi dancing,4nyBHnSEaO40W3ij7a92xi
The Greatest Gift Of All,Kenny Rogers,artist:kenny track:the greatest gift of all,2gMSAKqCxiYbITg2cAk1H4
Catch My Fall,Billy Idol,artist:billy track:catch my fall,4nCfoOxsSchFZd0XYjZnM7
Tears,John Waite,artist:john track:tears,34ayQBvV7f1MMr4oR1x5KQ
Eat My Shorts,Rick Dees,artist:rick track:eat my shorts,
I Can't Drive 55,Sammy Hagar,artist:sammy track:i can't drive 55,1MqGKtY9L5qjPi8s7gX645
Amnesia,Shalamar,artist:shalamar track:amnesia,3CPhEq3J4WGfrZdCGhjRN7
Blue Jean,David Bowie,artist:david track:blue jean,34Pobuh81Cvth4YZ6qdLdI
I'm So Excited,The Pointer Sisters,artist:the track:i'm so excited,1ot6jEe4w4hYnsOPjd3xKQ
Let It All Blow,Dazz Band,artist:dazz track:let it all blow,6QlzJcsjxM6FPJEpmwLARr
Hands Tied,Scandal Featuring Patty Smyth,artist:scandal track:hands tied,2u8UXlW2LVuBNcpkAyxQPr
I Wanna Go Back,Billy Satellite,artist:billy track:i wanna go back,37SmgvvJ3iQWtVn9dmNyfK
I Need You Tonight,Peter Wolf,artist:peter track:i need you tonight,
The Wild Life,Bananarama,artist:bananarama track:the wild life,4xsA9lDQnKIk78YaBOSp9X
The War Song,Culture Club,artist:culture track:the war song,1UjdzJkBwidn55CUo5TB1O
Don't Wait For Heroes,Dennis DeYoung,artist:dennis track:don't wait for heroes,4qkTU6aGlLm1ZB2fHmBE8Z
Thief Of Hearts,Melissa Manchester,artist:melissa track:thief of hearts,
Heaven (Must Be There),Eurogliders,artist:eurogliders track:heaven ,3xYJgyDaDaTEetvC0IAee5
Teacher Teacher,38 Special,artist:38 track:teacher teacher,1XKKKkkzeLkhPK7P5WDKmp
Heaven's On fire,KISS,artist:kiss track:heaven's on fire,1brpdmqkx3kSxyqzqXfW7J
Girls With Guns,Tommy Shaw,artist:tommy track:girls with guns,7FfFE8UP7TcLopiCwUHg6E
On The Dark Side,John Cafferty & The Beaver Brown Band,artist:john track:on the dark side,7DhNAYOzIRkEFqimYl2s1G
Sugar Don't Bite,Sam Harris,artist:sam track:sugar don't bite,1JeKf3GejlFeXlpaAfo2p0
Some Guys Have All The Luck,Rod Stewart,artist:rod track:some guys have all the luck,5pKnf0mkP22gafQzk1vjEz
Concealed Weapons, The J. Geils Band,artist:the track:concealed weapons,
Sex Crime (Nineteen Eighty-Four),Eurythmics,artist:eurythmics track:sex crime ,5Zzs9O9QlPgWkfhoaR2J0H
Sunshine In The Shade,The Fixx,artist:the track:sunshine in the shade,5kTU5HHphaDOtebyNY58TV
The Gap,Thompson Twins,artist:thompson track:the gap,2OBHhMpKC3TwMK8ZOwJQGA
Body,The Jacksons,artist:the track:body,1KDYN3odJHnj9pqGHN3FVs
Who Wears These Shoes?,Elton John,artist:elton track:who wears these shoes?,6mGOqiCzOhzG08qtFdoYHw
Supernatural Love,Donna Summer,artist:donna track:supernatural love,7KP1J17dxk6h3msMWq07Nz
Hot For Teacher,Van Halen,artist:van track:hot for teacher,6QDbGdbJ57Mtkflsg42WV5
Drive,The Cars,artist:the track:drive,3wfujdbamR3Z46F4xav7LM
After All,Al Jarreau,artist:al track:after all,7E8xeOyDE0OvSh7oXONHHy
Lucky Star,Madonna,artist:madonna track:lucky star,2hWI9GNr3kBrxZ7Mphho4Q
Cover Me,Bruce Springsteen,artist:bruce track:cover me,4U7NhC2rQTAhH7dw7H0goB
Left In The Dark,Barbra Streisand,artist:barbra track:left in the dark,56Mezqhixz82RQZFcOUz9J
The Glamorous Life,Sheila E.,artist:sheila track:the glamorous life,179SfVFJ0ZN41toTxnpgRD
Swept Away,Diana Ross,artist:diana track:swept away,3U3eFYWcekCDDFnYYctCnp
I Wanna Rock,Twisted Sister,artist:twisted track:i wanna rock,70Z9t1qhytWtG4cCmmi7mU
Missing You,John Waite,artist:john track:missing you,1Qrdlkgg9I4J7r3P4kZNwr
Love Again,John Denver & Sylvie Vartan,artist:john track:love again,5VSCgNlSmTV2Yq5lB40Eaw
Edge of a Dream,Joe Cocker,artist:joe track:edge of a dream,1Dm8PNvSiszq4wP9RXbMxO
Strung Out,Steve Perry,artist:steve track:strung out,1bRaNLthp6QGqhErqzXBWf
What's Love Got To Do With It,Tina Turner,artist:tina track:what's love got to do with it,4kOfxxnW1ukZdsNbCKY9br
A Girl In Trouble (Is A Temporary Thing),Romeo Void,artist:romeo track:a girl in trouble ,6825ujIyyrnHiXOzTVlWFG
Sex Shooter,Apollonia 6,artist:apollonia track:sex shooter,
Bop 'til You Drop,Rick Springfield,artist:rick track:bop 'til you drop,1xcQMQCbdVPywPFObEPsSj
Are We Ourselves?,The Fixx,artist:the track:are we ourselves?,2JSHi2oUAuGsQ1cq5fyvPa
Body Rock,Maria Vidal,artist:maria track:body rock,0Vw9dU92bdHAZlmwzrdmQ2
Medley: Love Songs Are Back Again,Band Of Gold,artist:band track:medley: love songs are back again,
She Bop,Cyndi Lauper,artist:cyndi track:she bop,2FAL6hxj5Qxuj0kWOkEOsF
The Warrior,Scandal Featuring Patty Smyth,artist:scandal track:the warrior,2hQnLzly0jRPpLPp23sA4i
The Medicine Song,Stephanie Mills,artist:stephanie track:the medicine song,0YHgQnCiCfjKq3onzayWy1
Bouncing Off The Wall,Matthew Wilder,artist:matthew track:bouncing off the wall,
Satisfied Man,Molly Hatchet,artist:molly track:satisfied man,1j80zF5RggyxXXi9f6U1Yw
On The Wings Of A Nightingale,The Everly Brothers,artist:the track:on the wings of a nightingale,5hNLAOGfuhdCCTIioKOmad
Cruel Summer,Bananarama,artist:bananarama track:cruel summer,0wnJdLDUi9fkDl5nxhDlqO
Shangri-La,The Steve Miller Band,artist:the track:shangri-la,58RcNEoR4CHHFju2jfema6
All Night Long,Billy Squier,artist:billy track:all night long,2oIdMSblNZTKiBQ8UNiR8G
The Lucky One,Laura Branigan,artist:laura track:the lucky one,5WEqLAkxFbCF5pKWME9sQ9
Can't Let Go,Stephen Stills,artist:stephen track:can't let go,6Yn8CbO3mPdWSe6EGixsfw
Flesh For Fantasy,Billy Idol,artist:billy track:flesh for fantasy,5NJvgtVjLTTogjFcrOIZYN
There Goes My Baby,Donna Summer,artist:donna track:there goes my baby,6FY0PMsCTpCzm4G1Z3VSn2
Go Insane,Lindsey Buckingham,artist:lindsey track:go insane,143sH2crBs4fUQyRr8pjUm
Dynamite,Jermaine Jackson,artist:jermaine track:dynamite,42e14PYMAc5G9I8cVHGzKk
If This Is It,Huey Lewis & The News,artist:huey track:if this is it,0c2VC70y7jq5qMPQnuunCP
The Allnighter,Glenn Frey,artist:glenn track:the allnighter,5IKJmKoBPk4z7HoQSIxKtk
Love Kills,Freddie Mercury,artist:freddie track:love kills,2CaH4bQQYL5eQhmzN8GqK1
Say Hello To Ronnie,Janey Street,artist:janey track:say hello to ronnie,
Shine Shine,Barry Gibb,artist:barry track:shine shine,7BL7OUTi0EZ9nWJ9cwsOSk
When You Close Your Eyes,Night Ranger,artist:night track:when you close your eyes,5Al4Jbso4nYdZgJ2gSCEzT
Torture,The Jacksons,artist:the track:torture,0XOuVAHsANAWw0LF0Yxkw5
The Last Time I Made Love,Joyce Kennedy & Jeffrey Osborne,artist:joyce track:the last time i made love,2qfjsxX8O2kABPFSW6Dgkh
Ghostbusters,Ray Parker Jr.,artist:ray track:ghostbusters,300zfRaCgTmEm5Eqe3HqZZ
We're Not Gonna Take It,Twisted Sister,artist:twisted track:we're not gonna take it,1hlveB9M6ijHZRbzZ2teyh
In The Name Of Love,Ralph MacDonald With Bill Withers,artist:ralph track:in the name of love,0Lc6picYEzcKa7UhhBYVEv
Stuck On You,Lionel Richie,artist:lionel track:stuck on you,0ROwoz82DIW4tOzkxYnSjf
Sunglasses At Night,Corey Hart,artist:corey track:sunglasses at night,1QbQL5m30YNvukitIqAnFG
(what) In The Name Of Love,Naked Eyes,artist:naked track: in the name of love,
High Energy,Evelyn Thomas,artist:evelyn track:high energy,4ZnFFgAMVR1JnNCv3GhxQb
If Ever You're In My Arms Again,Peabo Bryson,artist:peabo track:if ever you're in my arms again,4TIkesxpN5caX6XpsiirnH
Midnite Maniac,Krokus,artist:krokus track:midnite maniac,7BsLpcQJSprcNf61lyBZrT
You Take Me Up,Thompson Twins,artist:thompson track:you take me up,7Kvr4zY7aNcHzhXHmLxVN1
Wanted Man,Ratt,artist:ratt track:wanted man,6EZKvBJc9ljadSjWytSti2
Pretty Mess,Vanity,artist:vanity track:pretty mess,
All Of You,Julio Iglesias & Diana Ross,artist:julio track:all of you,6x1FtRaGBGXbRHcJh3rvYc
I Can Dream About You,Dan Hartman,artist:dan track:i can dream about you,37nxLdGbmgEYQYrqe14xOp
Rock Me Tonite,Billy Squier,artist:billy track:rock me tonite,76zNJvuD3JtuiaWH0OdrWM
New Girl Now,Honeymoon Suite,artist:honeymoon track:new girl now,1grnSNpTAe14gjtqfArZan
The Real End,Rickie Lee Jones,artist:rickie track:the real end,3twvs3lxQri5xLYyMW918D
Slow Dancin', Peabo Bryson,artist:peabo track:slow dancin',4Aip0mnP6aQqlPlRJwf37s
Lights Out,Peter Wolf,artist:peter track:lights out,6ckHJ6bg7YqQdNbygbZVrc
Just The Way You Like It,The S.O.S. Band,artist:the track:just the way you like it,7MAKAWI8VCKcBpR5Yno8ad
"You, Me And He",Mtume,"artist:mtume track:you, me and he",4e4EjNZodRI8IR1CCO8D8M
Leave A Tender Moment Alone,Billy Joel,artist:billy track:leave a tender moment alone,4Qw41GUmS4rF7GR3am9Rt6
Only When You Leave,Spandau Ballet,artist:spandau track:only when you leave,25OUeDZIDX1UIQlsrWcCgc
Layin' It On The Line,Jefferson Starship,artist:jefferson track:layin' it on the line,1cioBfwVpKf228H3R3iMGR
Round and Round,Ratt,artist:ratt track:round and round,5B6Z7NwVqA7W3UFiqBdEJC
Dancing In The Dark,Bruce Springsteen,artist:bruce track:dancing in the dark,7FwBtcecmlpc1sLySPXeGE
17,Rick James,artist:rick track:17,4F2aMrrOsAMzpkMf68vAuX
Sad Songs (say So Much),Elton John,artist:elton track:sad songs ,1fF2dvBsbTk2wrOEaR6f5B
Don't Be My Enemy,Wang Chung,artist:wang track:don't be my enemy,17wkSBN9IH7RkPdnHmm2Ie
Jump (for My Love),The Pointer Sisters,artist:the track:jump ,4k0bXm9Q4RaTuYi09i4lKK
Yes Or No,Go-Go's,artist:go-go's track:yes or no,5Bxl6uiDPrMjNmTrAr7Q4d
Turn Around,Neil Diamond,artist:neil track:turn around,3PrlgKa80sB9Nx5XB0Ry2w
Hold Me,Teddy Pendergrass And Whitney Houston,artist:teddy track:hold me,00W1p1EeD140DHSrVjhhlR
Sexy Girl,Glenn Frey,artist:glenn track:sexy girl,6c3rTjGR3FuGfTGj4D5S7l
Right By Your Side,Eurythmics,artist:eurythmics track:right by your side,486W7TsJOJl2C6NktjOd9O
State of Shock,The Jacksons,artist:the track:state of shock,1sLTxLJzyoBJiPzv420KAx
"The More You Live, The More You Love",A Flock Of Seagulls,"artist:a track:the more you live, the more you love",66SwvP22z8kCBHYUFxppNv
What The Big Girls Do,Van Stephenson,artist:van track:what the big girls do,
Stranger,Stephen Stills,artist:stephen track:stranger,5QTCFAfdrJgaabRzWwNEHa
Panama,Van Halen,artist:van track:panama,05RgAMGypEvqhNs5hPCbMS
Alibis,Sergio Mendes,artist:sergio track:alibis,5t8YfppCGP89RcJrjs4Ybj
Two Sides Of Love,Sammy Hagar,artist:sammy track:two sides of love,1lMJ5SvAH2s5hr2RUaZwhZ
Straight From The Heart (Into Your Life),Coyote Sisters,artist:coyote track:straight from the heart ,
Self Control,Laura Branigan,artist:laura track:self control,6JNJERZGJwDVgkmbohBw7u
Borderline,Madonna,artist:madonna track:borderline,4FMNpPI7mkhdeFCCk6fZiE
Eyes Without A Face,Billy Idol,artist:billy track:eyes without a face,0pUVeEgZuNyFzIMKp67RbS
Breakin'...there's No Stopping Us,Ollie And Jerry,artist:ollie track:breakin'...there's no stopping us,2BtIXTKrTGQJeFcIukMR9E
High On Emotion,Chris de Burgh,artist:chris track:high on emotion,2WKJZgrcJhD6IY7ceY30Fy
Infatuation,Rod Stewart,artist:rod track:infatuation,0SO4oJBmDNjniJwjlHaIhO
Anywhere With You,Rubber Rodeo,artist:rubber track:anywhere with you,2jlcUz84FigsD2IklXSsGI
Bullish,Herb Alpert's Tijuana Brass,artist:herb track:bullish,1VcPSYxruZk08GmaM7NOur
Legs,ZZ Top,artist:zz track:legs,7t6CAWplijBj4sdl0q3z0e
"Mama, Weer All Crazee Now",Quiet Riot,"artist:quiet track:mama, weer all crazee now",2bkpCVvOn2XZGhzA4fPyuZ
She's Mine,Steve Perry,artist:steve track:she's mine,5fvckCqCWIxJzBoKZ02JEY
Satisfy Me,Billy Satellite,artist:billy track:satisfy me,6ZAcFvvQg5QAxMZI072O2O
The Only Flame In Town,Elvis Costello & The Atrractions,artist:elvis track:the only flame in town,3zY0g3bPtYJmIoO9shlTiU
Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,artist:mike track:almost paradise...love theme from footloose,3HI7oXJcgIXOhhPBvONWFo
"My, Oh My",Slade,"artist:slade track:my, oh my",3Q1QR8f7kYWTs5TlawHAa2
Turn To You,Go-Go's,artist:go-go's track:turn to you,4y8RO3ws5u1eEdqHM1z5QP
Can't Wait All Night,Juice Newton,artist:juice track:can't wait all night,1rLQBnmGJnZALKuqYm9fJY
Dance Hall Days,Wang Chung,artist:wang track:dance hall days,6ES92LMMYg49sgXRvOPbbH
I'm Free (Heaven Helps The Man),Kenny Loggins,artist:kenny track:i'm free ,03xU1bLqUkwo4ae3flK5Di
Romancing The Stone,Eddy Grant,artist:eddy track:romancing the stone,1XWIHxBmyiQ4kii2DAsZJz
Jam On It,Newcleus,artist:newcleus track:jam on it,1lB2kyB5h9ceZ388GBfC9L
Doctor! Doctor!,Thompson Twins,artist:thompson track:doctor! doctor!,7ihhy2Y8wzP6MUmbx8LYh1
10-9-8,Face To Face,artist:face track:10-9-8,5EuHpH5tpXkXpGHt8Zlafa
Here She Comes,Bonnie Tyler,artist:bonnie track:here she comes,1JuJ1ahBFDLecJppKm33X6
Rain,Dragon,artist:dragon track:rain,7x0MfsBlzpTY7KMLUXsiJU
The Reflex,Duran Duran,artist:duran track:the reflex,4sz1Ng2Cgidfqqiy0pNL6R
Magic,The Cars,artist:the track:magic,4HjEsfSpWo8gvZMr9SA3a1
Video,Jeff Lynne,artist:jeff track:video,3dSCWoboQhmsUmUF4IdL8Z
I Send A Message,INXS,artist:inxs track:i send a message,1L0DryiUnqe9QaJmtKAccO
Next Love,Deniece Williams,artist:deniece track:next love,48EyoaEhkikefQlX2c8Wab
99 1/2,Carol Lynn Townes,artist:carol track:99 1/2,6evtCeDaCwOFSXNiCdm0R1
The Heart Of Rock & Roll,Huey Lewis & The News,artist:huey track:the heart of rock & roll,715sEYWkafd4xvl87dwZgu
Cleanin' Up The Town,Bus Boys,artist:bus track:cleanin' up the town,4GlpFVMLsfibHZMyP0uCLd
Taking It All Too Hard,Genesis,artist:genesis track:taking it all too hard,6P2lntEX32VCDfkmPHrpxU
I Didn't Mean To Turn You On,Cherelle,artist:cherelle track:i didn't mean to turn you on,
Happy Ending,Joe Jackson,artist:joe track:happy ending,1qv9TWDpXh50DPLgWD4bnH
She Loves My Car,Ronnie Milsap,artist:ronnie track:she loves my car,5K1owZRj2rGeizkVeJBJ5d
No Way Out,Jefferson Starship,artist:jefferson track:no way out,3ITyCaFe0qgV0455aeJdDG
Time After Time,Cyndi Lauper,artist:cyndi track:time after time,1Jj6MF0xDOMA3Ut2Z368Bx
Stay The Night,Chicago,artist:chicago track:stay the night,0siySPc0ooo4rNTdwaoXM1
You Were Made For Me,Irene Cara,artist:irene track:you were made for me,
Boys Do Fall In Love,Robin Gibb,artist:robin track:boys do fall in love,7DpGjPABG4ttrRp2m1tsg1
It's A Hard Life,Queen,artist:queen track:it's a hard life,5PTvZMe9mIL0GrRvPBRu6S
Sister Christian,Night Ranger,artist:night track:sister christian,6LoSKNsYkRQbyuiReooMjG
The First Day Of Summer,Tony Carey,artist:tony track:the first day of summer,14Tirg664ZrAvRv8w3AmQ0
"Oh, Sherrie",Steve Perry,"artist:steve track:oh, sherrie",3wqoAzrr5htxSZ7KzxhLHg
Somebody Else's Guy,Jocelyn Brown,artist:jocelyn track:somebody else's guy,1spr3ff7dxssldzMZmoITf
