id,title,artist,query,spotify_id,peak_pos,peak_week,streak,debut_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
d2bf1c01294dd8f257327fc6133a2773,Don't Be Cruel,Cheap Trick,artist:cheap track:don't be cruel,6A1MJbqxcHvNcT0u9qMqEP,4,1988-10-08,17,1988,0.538000,0.497000,2.000000,-12.068000,1.000000,0.035700,0.074700,0.000002,0.071300,0.890000,168.065000,187200.000000,4.000000
61a01a50392d5a03b643bc3e58971c71,One Good Woman,Peter Cetera,artist:peter track:one good woman,7ttAAvkXzs3IC1Qm3H1N3k,4,1988-10-01,18,1988,0.761000,0.480000,7.000000,-14.141000,1.000000,0.029800,0.537000,0.000151,0.053500,0.689000,124.163000,277973.000000,4.000000
b54e3dfc2831b255f2e5c67f4018d74e,Simply Irresistible,Robert Palmer,artist:robert track:simply irresistible,0bSr5pybJSlgG5OZH441gF,2,1988-09-10,20,1988,0.690000,0.841000,9.000000,-13.357000,1.000000,0.038400,0.163000,0.000003,0.044100,0.716000,142.782000,255093.000000,4.000000
15742de50c3e1f4cd2971cc1b67aa2a8,When It's Love,Van Halen,artist:van track:when it's love,7gG1RvwQRrofiL3tvq8pBI,5,1988-09-10,19,1988,0.563000,0.623000,2.000000,-12.327000,1.000000,0.025200,0.049400,0.000159,0.184000,0.393000,99.340000,337907.000000,4.000000
33bf3941688b91ede4f5f0b736457670,Hands To Heaven,Breathe,artist:breathe track:hands to heaven,0LBtQiEVfP4ysLQ43Do8uN,2,1988-08-06,29,1988,0.543000,0.384000,8.000000,-15.018000,1.000000,0.030700,0.242000,0.000001,0.266000,0.407000,128.768000,259507.000000,4.000000
22cbc793e9a0550c7ad01f287f348252,Perfect World,Huey Lewis & The News,artist:huey track:perfect world,0WBHEpJjcLd0tkuoClGboV,3,1988-09-10,15,1988,0.769000,0.811000,0.000000,-5.609000,1.000000,0.030300,0.160000,0.000000,0.166000,0.923000,110.749000,247000.000000,4.000000
879422a3576126482c4eba0a63436723,Monkey,George Michael,artist:george track:monkey,2nzPzkGP9QSZ1lqvXTfyzT,1,1988-08-27,16,1988,0.683000,0.879000,1.000000,-9.487000,0.000000,0.045900,0.095500,0.082800,0.448000,0.702000,97.062000,306120.000000,4.000000
5a3a889019ac669656c56cec31214a4d,I Don't Wanna Live Without Your Love,Chicago,artist:chicago track:i don't wanna live without your love,7egxDkaA0A2vXaB6p7zJvo,3,1988-08-27,21,1988,0.425000,0.641000,0.000000,-6.672000,1.000000,0.038400,0.177000,0.000039,0.065000,0.189000,145.745000,235787.000000,4.000000
6ce235c4530bb6292888547e4e5c25e3,I Don't Wanna Go On With You Like That,Elton John,artist:elton track:i don't wanna go on with you like that,2Gd10PZnMktt3Cgo9s6yi0,2,1988-08-27,18,1988,0.660000,0.886000,9.000000,-8.286000,0.000000,0.035300,0.056200,0.001330,0.032900,0.964000,134.904000,275373.000000,4.000000
5ee6e862ddb15bc6b3a4254d00f74625,Sign Your Name,Terence Trent D'Arby,artist:terence track:sign your name,3lIpkjFnRxJ6Uvm8DgtgfV,4,1988-08-13,21,1988,0.899000,0.421000,4.000000,-11.238000,1.000000,0.051100,0.202000,0.000005,0.086400,0.852000,109.148000,276533.000000,4.000000
496b7b65721462e8742b86d0c3ee97dd,Hold On To The Nights,Richard Marx,artist:richard track:hold on to the nights,3F2YXxSOC9dPmxXdrh6mYl,1,1988-07-23,21,1988,0.353000,0.207000,0.000000,-14.718000,0.000000,0.030600,0.656000,0.000000,0.087400,0.184000,144.539000,316040.000000,4.000000
522bbd1bbea5b54b79f3eb0ed1357ebf,Roll With It,Steve Winwood,artist:steve track:roll with it,2QlPByrmEO9XciNBXCrawR,1,1988-07-30,18,1988,0.759000,0.645000,0.000000,-13.352000,1.000000,0.027600,0.070000,0.040300,0.098600,0.954000,117.254000,320733.000000,4.000000
91bd9ef43b352dccf4ce8f726b625779,1-2-3,Gloria Estefan & Miami Sound Machine,artist:gloria track:1-2-3,0AO6H4lEJhuqWcmIebNhKO,3,1988-08-20,19,1988,0.710000,0.788000,7.000000,-9.783000,1.000000,0.037600,0.218000,0.000059,0.357000,0.841000,125.008000,208267.000000,4.000000
916fd9cd39e1378081881c7ca8e30c28,The Flame,Cheap Trick,artist:cheap track:the flame,7KM52fyhuSxeIN1y2Sn6QL,1,1988-07-09,27,1988,0.632000,0.670000,4.000000,-8.877000,1.000000,0.027000,0.548000,0.000002,0.052100,0.342000,97.098000,338560.000000,4.000000
b850b5f551cfde77d3f0fbfd0f99fb53,Make Me Lose Control,Eric Carmen,artist:eric track:make me lose control,31HhcRSNcS8Rgv9ldIfh66,3,1988-08-13,20,1988,0.724000,0.619000,4.000000,-9.074000,1.000000,0.024200,0.072800,0.000000,0.205000,0.746000,109.029000,285947.000000,4.000000
262f285f3bfd61ac6f4ed4758e6d526f,Pour Some Sugar On Me,Def Leppard,artist:def track:pour some sugar on me,0PdM2a6oIjqepoEfcJo0RO,2,1988-07-23,24,1988,0.529000,0.956000,1.000000,-4.891000,0.000000,0.069900,0.002240,0.000000,0.284000,0.591000,84.966000,267307.000000,4.000000
64159bc1869e664ab1e5f2a5df7299e2,New Sensation,INXS,artist:inxs track:new sensation,2bxY1baYlyXNzmjOkFvqId,3,1988-07-23,17,1988,0.680000,0.967000,4.000000,-2.771000,1.000000,0.066400,0.066100,0.000002,0.080800,0.895000,115.748000,219813.000000,4.000000
585beeccaa8f768c7ab1407f8068776c,Foolish Beat,Debbie Gibson,artist:debbie track:foolish beat,0Go8viycTQ8NVhEjTqoVlm,1,1988-06-25,20,1988,0.542000,0.511000,10.000000,-8.060000,0.000000,0.025000,0.234000,0.000000,0.142000,0.309000,78.306000,263560.000000,4.000000
49828cf8280268f4ae73ceb614d5bb5e,Mercedes Boy,Pebbles,artist:pebbles track:mercedes boy,1ci5FGk5faD2gWyYl995yw,2,1988-07-09,18,1988,0.799000,0.335000,8.000000,-14.812000,1.000000,0.076800,0.054900,0.015900,0.310000,0.968000,114.779000,295893.000000,4.000000
8662737ffffe7f5472dc5711bafa823a,Naughty Girls (Need Love Too),Samantha Fox,artist:samantha track:naughty girls ,1kCDxLOz1abPEbVtFBpkl1,3,1988-06-04,27,1988,0.818000,0.612000,1.000000,-14.401000,1.000000,0.099900,0.046400,0.013600,0.071600,0.896000,112.819000,311293.000000,4.000000
4cf7790042281f4c50ffd9d37b049b70,Make It Real,The Jets,artist:jets track:make it real,3fGR17imrNcMkwm5WZSBbI,4,1988-06-25,20,1988,0.714000,0.282000,9.000000,-11.304000,1.000000,0.036300,0.205000,0.000047,0.092300,0.574000,79.952000,257067.000000,4.000000
7a77c8b9529b2cac3d648cfef9e4331e,Anything For You,Gloria Estefan & Miami Sound Machine,artist:gloria track:anything for you,6dN8EgnEE9Nbr79NYrijkQ,1,1988-05-14,23,1988,0.569000,0.456000,6.000000,-10.103000,1.000000,0.033600,0.642000,0.000000,0.051900,0.212000,143.959000,226107.000000,4.000000
3e8975c7986b021e78f205397b324c6e,One More Try,George Michael,artist:george track:one more try,5932kbyNt445gDTT2chRUS,1,1988-05-28,18,1988,0.551000,0.291000,5.000000,-12.544000,1.000000,0.028300,0.434000,0.000038,0.110000,0.082300,119.005000,350667.000000,3.000000
d1da6915a5278bf247600176acae9cf9,Together Forever,Rick Astley,artist:rick track:together forever,1N9bMjIVVq2gLMbAecDnul,1,1988-06-18,18,1988,0.669000,0.989000,7.000000,-5.448000,1.000000,0.046400,0.186000,0.000031,0.123000,0.895000,115.158000,201503.000000,4.000000
87e7a58ad4f7eacd30651dc92ba43b62,The Valley Road,Bruce Hornsby & The Range,artist:bruce track:the valley road,15Hgsooff9mLjxUhg2uXZz,5,1988-07-02,16,1988,0.619000,0.550000,2.000000,-9.682000,1.000000,0.029100,0.411000,0.006370,0.083500,0.529000,126.163000,282293.000000,4.000000
94021ace02117ff10a20342e0fa7969a,Dirty Diana,Michael Jackson,artist:michael track:dirty diana,3yBlJtq86wROQpHi1goEKT,1,1988-07-02,14,1988,0.744000,0.815000,3.000000,-4.013000,1.000000,0.044600,0.194000,0.000263,0.303000,0.347000,131.390000,280760.000000,4.000000
37e434eb2e2dae34c8ba97bdb3d0cac8,Everything Your Heart Desires,Daryl Hall John Oates,artist:daryl track:everything your heart desires,4AiVt49hSjkkArFOIlAZhL,3,1988-06-11,16,1988,0.706000,0.861000,10.000000,-5.774000,1.000000,0.041100,0.157000,0.000001,0.256000,0.887000,99.992000,300467.000000,4.000000
4804df038258ee7d8243ad5a0b84b52b,Shattered Dreams,Johnny Hates Jazz,artist:johnny track:shattered dreams,5KXKhCfPNS4342ly8tTf6w,2,1988-05-14,19,1988,0.655000,0.720000,10.000000,-9.423000,1.000000,0.031200,0.031800,0.000047,0.250000,0.745000,121.311000,207347.000000,4.000000
477bdf57734f2f4676b87113e2d2fc89,Angel,Aerosmith,artist:aerosmith track:angel,3kfXUGIdBNpyr2gBvU3Guj,3,1988-04-30,25,1988,0.255000,0.822000,3.000000,-3.547000,1.000000,0.038900,0.296000,0.000000,0.106000,0.409000,171.460000,308872.000000,4.000000
f2aee068f8085c5fa65e27f4c1ca4855,I Don't Want To Live Without You,Foreigner,artist:foreigner track:i don't want to live without you,19aYH2zhbnTNx4plfenrIk,5,1988-05-28,17,1988,0.431000,0.522000,11.000000,-8.625000,1.000000,0.029500,0.436000,0.000019,0.109000,0.233000,199.786000,237693.000000,4.000000
1277809dce57b4c9992eb986a4746990,Wishing Well,Terence Trent D'Arby,artist:terence track:wishing well,2bvzxeD1hPWEYotw40Euq9,1,1988-05-07,25,1988,0.855000,0.461000,10.000000,-13.096000,0.000000,0.056400,0.096500,0.000000,0.201000,0.833000,104.960000,210467.000000,4.000000
d66b305d0c78c0cad5884abf548b6bcc,Always On My Mind,Pet Shop Boys,artist:pet track:always on my mind,2SWn864dJI5RNyrp3F4Kp1,4,1988-05-21,15,1988,0.533000,0.889000,7.000000,-4.566000,1.000000,0.036200,0.003660,0.059300,0.338000,0.579000,124.768000,237653.000000,4.000000
7e6adf6e4ccfd5a7b3c0491265548227,Pink Cadillac,Natalie Cole,artist:natalie track:pink cadillac,4elRtYzNw2Ra1gj4YxGjb1,5,1988-05-07,17,1988,0.901000,0.576000,5.000000,-10.314000,0.000000,0.056600,0.410000,0.000097,0.044700,0.959000,124.995000,268667.000000,4.000000
440e631862999b5caeb66c6e852e0e69,"Get Outta My Dreams, Get Into My Car",Billy Ocean,"artist:billy track:get outta my dreams, get into my car",3v8vsQfMQio7ohYqFrEsaZ,1,1988-04-09,20,1988,0.661000,0.911000,4.000000,-6.571000,1.000000,0.041700,0.055700,0.000006,0.349000,0.919000,117.147000,333507.000000,4.000000
c47dc2cca37e412fd8fccc5c7b69e395,Where Do Broken Hearts Go,Whitney Houston,artist:whitney track:where do broken hearts go,709znSutWha3sQdPgdSO00,1,1988-04-23,18,1988,0.573000,0.502000,2.000000,-7.283000,1.000000,0.026800,0.580000,0.000000,0.078400,0.268000,123.797000,275267.000000,4.000000
85f8f226ecf2f612560a21caccb300d0,Girlfriend,Pebbles,artist:pebbles track:girlfriend,38bP8r9yx49g6pdQ90NH1X,5,1988-04-23,20,1988,0.956000,0.821000,2.000000,-6.624000,1.000000,0.107000,0.476000,0.000000,0.300000,0.929000,118.544000,256493.000000,4.000000
08d18c2e8c2074bd84eca2729178c311,Endless Summer Nights,Richard Marx,artist:richard track:endless summer nights,2iXH35MhsqO5Ry8a7iptpJ,2,1988-03-26,21,1988,0.582000,0.467000,10.000000,-12.597000,1.000000,0.039100,0.120000,0.000000,0.298000,0.879000,165.210000,270693.000000,4.000000
c4e9b2c44668db9d50e92ce6dc44fb28,Devil Inside,INXS,artist:inxs track:devil inside,3m4OWJ3Ovl0pXwT79bw94N,2,1988-04-16,17,1988,0.501000,0.784000,0.000000,-5.254000,1.000000,0.069900,0.002800,0.536000,0.120000,0.610000,75.500000,314608.000000,4.000000
85f9afd04dfd69570f0395f07c50d716,I Want Her,Keith Sweat,artist:keith track:i want her,24gxdUxufJ5eSamdYcPAKH,5,1988-04-02,20,1988,0.757000,0.496000,11.000000,-8.031000,0.000000,0.046700,0.002190,0.000093,0.039500,0.862000,107.963000,221400.000000,4.000000
ae759b71f8e94d5d517b3f7178aa6079,Never Gonna Give You Up,Rick Astley,artist:rick track:never gonna give you up,7GhIk7Il098yCjg4BQjzvb,1,1988-03-12,24,1987,0.727000,0.939000,8.000000,-11.855000,1.000000,0.036900,0.135000,0.000044,0.151000,0.916000,113.330000,212827.000000,4.000000
6a64225918f606467af55f7514fe7a7e,Man In The Mirror,Michael Jackson,artist:michael track:man in the mirror,1kiNatIrwDusOZfR29W0LJ,1,1988-03-26,17,1988,0.808000,0.812000,8.000000,-5.012000,1.000000,0.038100,0.520000,0.000079,0.134000,0.269000,100.331000,318680.000000,4.000000
f69ecd501cd7d7a50dda2a5586faec9c,Out Of The Blue,Debbie Gibson,artist:debbie track:out of the blue,3A0wRQczzSNVtZfK8IBOMt,3,1988-04-09,17,1988,0.655000,0.649000,10.000000,-10.018000,1.000000,0.029500,0.018800,0.000003,0.186000,0.750000,125.592000,233333.000000,4.000000
1c3b1d64fd47098e6eaef669c8eab281,She's Like The Wind,Patrick Swayze (Featuring Wendy Fraser),artist:patrick track:she's like the wind,7BdXRaSlGAzhySfuW3y8h5,3,1988-02-27,21,1987,0.586000,0.331000,4.000000,-14.677000,0.000000,0.029500,0.256000,0.000017,0.180000,0.223000,124.915000,232907.000000,4.000000
9dd2dc5737e15e97f86de58ff316dabc,Father Figure,George Michael,artist:george track:father figure,0L0T4tMAaGqLgIVj1MOj9t,1,1988-02-27,17,1988,0.689000,0.333000,3.000000,-13.288000,1.000000,0.026200,0.163000,0.000034,0.085300,0.284000,101.988000,336667.000000,4.000000
5593fd47108207e5d3e00236ec08b994,I Get Weak,Belinda Carlisle,artist:belinda track:i get weak,2B1ylFlO2nBGJdPNb9vMnn,2,1988-03-19,16,1988,0.579000,0.727000,10.000000,-10.063000,1.000000,0.028900,0.306000,0.000000,0.100000,0.382000,103.371000,292293.000000,4.000000
6c445cd0a6e16e97fcb4c5660e9f0784,"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen,artist:eric track:hungry eyes ,31H6au3jhblhr6MMJiXnCq,4,1988-02-13,25,1987,0.712000,0.549000,5.000000,-9.484000,1.000000,0.025400,0.011000,0.000000,0.118000,0.552000,109.882000,251067.000000,4.000000
6af8a868c5ae2edf24b9ef8959ad396a,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,artist:pet track:what have i done to deserve this?,5Knl7BTPCME3Kh5WxctWLU,2,1988-02-20,18,1987,0.711000,0.875000,5.000000,-5.240000,1.000000,0.033600,0.129000,0.001260,0.159000,0.925000,118.022000,260413.000000,4.000000
6b2f094a4a514d67d73b950857f76cfd,Need You Tonight,INXS,artist:inxs track:need you tonight,5eU8qMd0TpaLqTGDZJaLDs,1,1988-01-30,25,1987,0.801000,0.723000,10.000000,-4.985000,0.000000,0.068900,0.071300,0.154000,0.067500,0.883000,109.030000,180518.000000,4.000000
e315f6ac423241343739c4393ff4f9be,Seasons Change,Expose,artist:expose track:seasons change,0f24hVOA4gLM8imuvoQ0Uh,1,1988-02-20,20,1987,0.599000,0.618000,9.000000,-10.795000,0.000000,0.032200,0.223000,0.000170,0.326000,0.737000,174.244000,256800.000000,4.000000
f6d6755929c0eefc7df04c54e4a6e15f,Could've Been,Tiffany,artist:tiffany track:could've been,1xvGuRbLxTkpb5UdUG7HME,1,1988-02-06,20,1987,0.467000,0.256000,1.000000,-15.507000,1.000000,0.027900,0.525000,0.000008,0.099000,0.214000,99.304000,212693.000000,3.000000
441a376b652d987cf4688d50b9a7acfe,I Want To Be Your Man,Roger,artist:roger track:i want to be your man,3C6xVHlZ8Z7cAzt63xdxH3,3,1988-02-13,21,1987,0.557000,0.607000,5.000000,-9.316000,0.000000,0.055100,0.037600,0.000000,0.063500,0.457000,81.648000,249867.000000,4.000000
e56b06fcf276d9ecd5dcc2e57f8491e2,Hazy Shade Of Winter,The Bangles,artist:bangles track:hazy shade of winter,0P2vAvvWni2tNXOdbH3JFk,2,1988-02-06,21,1987,0.480000,0.866000,5.000000,-7.142000,0.000000,0.044600,0.008870,0.000000,0.097000,0.411000,150.430000,167160.000000,4.000000
32c8d0f15e1b33c5e0be87a88c5f0a8e,The Way You Make Me Feel,Michael Jackson,artist:michael track:the way you make me feel,0sKlV58cODrjxGFOyf9IXY,1,1988-01-23,18,1987,0.877000,0.854000,1.000000,-4.523000,1.000000,0.147000,0.054400,0.000055,0.144000,0.540000,114.472000,298120.000000,4.000000
9f0201b2540a89404d63cb37459596a5,Got My Mind Set On You,George Harrison,artist:george track:got my mind set on you,3OeUlriM0EZHdWleJtjoVr,1,1988-01-16,22,1987,0.767000,0.854000,4.000000,-6.947000,1.000000,0.042600,0.465000,0.000002,0.485000,0.963000,149.206000,234653.000000,4.000000
528c5540e7e1b06c78c1e7b110b2537b,So Emotional,Whitney Houston,artist:whitney track:so emotional,4l2Edgdj4vla02GCh7YyAv,1,1988-01-09,19,1987,0.698000,0.792000,11.000000,-10.011000,0.000000,0.049600,0.268000,0.000052,0.199000,0.796000,119.082000,276667.000000,4.000000
073f245e6eab977bb41062bb0a0c307e,Is This Love,Whitesnake,artist:whitesnake track:is this love,3qwnfEm2N8lvD9BaJvOfaW,2,1987-12-19,19,1987,0.333000,0.790000,0.000000,-6.802000,1.000000,0.038600,0.109000,0.000000,0.115000,0.534000,180.356000,284600.000000,4.000000
92f49a8fd8b1eb2da4b4c37e49ddda01,Shake Your Love,Debbie Gibson,artist:debbie track:shake your love,6gM3uxq9TPkms83bTSlK10,4,1987-12-19,22,1987,0.783000,0.747000,11.000000,-10.681000,0.000000,0.047800,0.405000,0.000000,0.056800,0.830000,120.551000,222933.000000,4.000000
fe74c9bdd53e0e8c7e0c0f19a64eebef,(I've Had) The Time Of My Life,Bill Medley & Jennifer Warnes,artist:bill track: the time of my life,,1,1987-11-28,21,1987,,,,,,,,,,,,,
6f61dcac1e6b5f315742461de02ccca8,Should've Known Better,Richard Marx,artist:richard track:should've known better,5j1zOOvkxxe4uZZ2Jgl8r4,3,1987-12-12,21,1987,0.548000,0.704000,8.000000,-13.061000,1.000000,0.040200,0.075100,0.000510,0.046300,0.682000,169.119000,250240.000000,4.000000
50a18b98f832a7dadeab9a80ef1c445c,Heaven Is A Place On Earth,Belinda Carlisle,artist:belinda track:heaven is a place on earth,58mFu3oIpBa0HLNeJIxsw3,1,1987-12-05,21,1987,0.637000,0.786000,4.000000,-10.192000,1.000000,0.032400,0.035000,0.000003,0.049000,0.804000,122.872000,247293.000000,4.000000
98a05c84b0932d7896802ab34a99abb8,I Think We're Alone Now,Tiffany,artist:tiffany track:i think we're alone now,4uvjOKsp7mSjrDhWdkLPBY,1,1987-11-07,24,1987,0.755000,0.727000,7.000000,-12.041000,1.000000,0.048800,0.029500,0.007020,0.022600,0.932000,130.511000,228840.000000,4.000000
0f09ebe0fb9e1724cf212503aff39a3e,Mony Mony,Billy Idol,artist:billy track:mony mony,3GfGTJ2xzC0rqKgdjNJLOC,1,1987-11-21,22,1987,0.701000,0.758000,1.000000,-5.568000,1.000000,0.040500,0.004000,0.000000,0.130000,0.344000,135.188000,300213.000000,4.000000
14c13a8b518d3ab7124dcdacc81f47f9,Little Lies,Fleetwood Mac,artist:fleetwood track:little lies,4CoSCPlKNrWli7E5kFtbcl,4,1987-11-07,21,1987,0.640000,0.649000,2.000000,-10.345000,1.000000,0.026400,0.216000,0.000083,0.055100,0.865000,124.825000,221053.000000,4.000000
47e20b539156728387377d9d89763282,Brilliant Disguise,Bruce Springsteen,artist:bruce track:brilliant disguise,0nqbZ17t9v52SCemAm1QP0,5,1987-11-21,16,1987,0.703000,0.726000,9.000000,-12.438000,1.000000,0.029000,0.152000,0.000001,0.031900,0.949000,126.353000,254840.000000,4.000000
3a6490779a91a7c2a641a95d67b47dc9,U Got The Look,Prince,artist:prince track:u got the look,2X6okzhnNPSzh9yxDMHHe3,2,1987-10-17,25,1987,0.832000,0.453000,9.000000,-15.012000,1.000000,0.061800,0.172000,0.000023,0.054900,0.783000,122.363000,227707.000000,4.000000
eb24b828129592accdb7043bca6bfcf4,Causing A Commotion,Madonna,artist:madonna track:causing a commotion,3sX3c6QUPSAiKf77RZRf5B,2,1987-10-24,18,1987,0.771000,0.749000,5.000000,-10.628000,0.000000,0.040100,0.216000,0.001840,0.135000,0.854000,119.875000,261667.000000,4.000000
7cb6aaecb6b3005f2909c302680dd233,Here I Go Again,Whitesnake,artist:whitesnake track:here i go again,29pzjF6ZkzcW3ofgOVbF0t,1,1987-10-10,28,1987,0.216000,0.668000,4.000000,-12.937000,0.000000,0.095200,0.375000,0.003180,0.296000,0.355000,174.442000,308800.000000,4.000000
9e8aa3eb3dfffd2e42ef523e52b634f7,Bad,Michael Jackson,artist:michael track:bad,5lWFrW5T3JtxVCLDb7etPu,1,1987-10-24,14,1987,0.787000,0.889000,8.000000,-3.786000,1.000000,0.039700,0.004620,0.423000,0.066500,0.394000,114.091000,247360.000000,4.000000
b80124b80e134dc836bf5ac65fd0d667,Casanova,Levert,artist:levert track:casanova,1O7hDH3rrF8eyLxrpeoOfb,5,1987-10-31,18,1987,0.710000,0.845000,4.000000,-3.927000,0.000000,0.088800,0.044500,0.000012,0.067200,0.802000,92.957000,262373.000000,4.000000
a9f3bb3cefbe2e3c38df16b09927fd5c,Lost In Emotion,Lisa Lisa And Cult Jam,artist:lisa track:lost in emotion,0p2lB3tOc2DJGTUltBxjkv,1,1987-10-17,20,1987,0.722000,0.838000,0.000000,-6.913000,1.000000,0.054400,0.008340,0.093800,0.084100,0.955000,119.736000,306493.000000,4.000000
f04a9b084595bb3d6b09782518824361,Carrie,Europe,artist:europe track:carrie,29wJiSQcze8HEmxkUQykyp,3,1987-10-10,19,1987,0.457000,0.487000,7.000000,-7.112000,1.000000,0.026600,0.113000,0.000002,0.358000,0.139000,136.596000,272133.000000,4.000000
93ba9df3bed00036a8e202e41e180fb8,"I Heard A Rumour (From ""Disorderlies"")",Bananarama,artist:bananarama track:i heard a rumour ,1VfRNqurZVZ0eG5stJXQWd,4,1987-09-26,19,1987,0.666000,0.962000,11.000000,-4.087000,0.000000,0.038000,0.097700,0.000054,0.196000,0.920000,123.372000,204336.000000,4.000000
e9f1d157d7573c5ae894f5f65b742ae9,Didn't We Almost Have It All,Whitney Houston,artist:whitney track:didn't we almost have it all,19wadMw1A8XejDV4p5wMt1,1,1987-09-26,17,1987,0.540000,0.489000,10.000000,-10.151000,1.000000,0.026900,0.416000,0.000915,0.142000,0.336000,130.984000,305067.000000,4.000000
bf4311fcb2468046ff492a7dc07f03c1,Only In My Dreams,Debbie Gibson,artist:debbie track:only in my dreams,03i9ehMBCqbxKw7wwEycFZ,4,1987-09-05,28,1987,0.612000,0.796000,8.000000,-10.885000,1.000000,0.039500,0.124000,0.004770,0.088800,0.895000,124.854000,233400.000000,4.000000
e8b184c7ae6c718d822e892afcf26028,La Bamba,Los Lobos,artist:los track:la bamba,0uMMLry3hzWGn3q3loqMkm,1,1987-08-29,21,1987,0.506000,0.764000,0.000000,-12.239000,1.000000,0.046000,0.144000,0.000250,0.247000,0.868000,156.336000,174187.000000,4.000000
837836187dc1075234e9656c74635564,When Smokey Sings,ABC,artist:abc track:when smokey sings,5IfSEpxmVAyu41B3xMqbZQ,5,1987-09-19,19,1987,0.739000,0.650000,5.000000,-12.696000,1.000000,0.030800,0.098800,0.041400,0.157000,0.902000,126.414000,258573.000000,4.000000
252c3476be9543106b596a8edf8ccb31,I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett,artist:michael track:i just can't stop loving you,2fytePz8UsbUr8n33QBEcm,1,1987-09-19,14,1987,0.657000,0.467000,5.000000,-8.925000,1.000000,0.034100,0.667000,0.000002,0.029500,0.276000,100.139000,251760.000000,4.000000
8e3577c6072b630ef1bcf6c3d8a40275,Heart And Soul,T'Pau,artist:t'pau track:heart and soul,7HW7ZM5qAWhwf7SgwP9kJ1,4,1987-08-08,27,1987,0.442000,0.679000,5.000000,-8.783000,1.000000,0.041200,0.329000,0.001220,0.079300,0.682000,180.381000,254073.000000,4.000000
1231f1b1ea729159b76c32cabc030f49,Don't Mean Nothing,Richard Marx,artist:richard track:don't mean nothing,4ujVRZd9HdjepbpWSddABF,3,1987-08-29,21,1987,0.673000,0.765000,5.000000,-10.615000,1.000000,0.025600,0.043900,0.000034,0.107000,0.779000,98.241000,281533.000000,4.000000
758fe1d83fb61c133a8ab256c77694a1,Who's That Girl,Madonna,artist:madonna track:who's that girl,3G0NNqwQ1sqRpySr6soHlH,1,1987-08-22,16,1987,0.625000,0.646000,9.000000,-13.592000,0.000000,0.038900,0.214000,0.053300,0.052500,0.826000,103.893000,239173.000000,4.000000
47c69cff692fe9fd25026de8c150ccda,"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,artist:george track:i want your sex ,6QnFHieoch6U9J8zfv6hml,2,1987-08-08,20,1987,0.812000,0.600000,10.000000,-13.418000,0.000000,0.053800,0.005090,0.024800,0.046500,0.800000,99.189000,557293.000000,4.000000
b202b8ce99ad8df5cadf895c05be340d,Luka,Suzanne Vega,artist:suzanne track:luka,1iWgpV4jF7wWDSTeIxmNmY,3,1987-08-22,19,1987,0.760000,0.238000,6.000000,-10.434000,1.000000,0.040600,0.872000,0.000000,0.112000,0.695000,124.809000,192973.000000,4.000000
10ecf0e485c2ebc376ebadfdf6f3252a,I Still Haven't Found What I'm Looking For,U2,artist:u2 track:i still haven't found what i'm looking for,6wpGqhRvJGNNXwWlPmkMyO,1,1987-08-08,17,1987,0.566000,0.783000,1.000000,-9.412000,1.000000,0.036300,0.015700,0.003000,0.080600,0.587000,100.864000,277477.000000,4.000000
fe93e3c49d959f8643cf64c3e3534bf5,Alone,Heart,artist:heart track:alone,54b8qPFqYqIndfdxiLApea,1,1987-07-11,21,1987,0.418000,0.452000,1.000000,-13.099000,1.000000,0.035600,0.638000,0.000260,0.095900,0.168000,175.088000,218733.000000,4.000000
7b6783b55fcc38ef310e2935e3818a70,Rhythm Is Gonna Get You,Gloria Estefan & Miami Sound Machine,artist:gloria track:rhythm is gonna get you,5g0qn8cU7uTzbPwma79XdR,5,1987-08-01,17,1987,0.777000,0.745000,4.000000,-12.793000,0.000000,0.039600,0.236000,0.041200,0.232000,0.861000,124.961000,237267.000000,4.000000
2e943c48b4f34faaba2e776614237e44,"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger,artist:bob track:shakedown ,303oOLP2Jf6M4rke52qItM,1,1987-08-01,18,1987,0.574000,0.942000,2.000000,-5.351000,1.000000,0.071900,0.030600,0.000002,0.308000,0.475000,170.672000,241947.000000,4.000000
8681ea43ea77b1d3834a79bca50e5ad9,Point Of No Return,Expose,artist:expose track:point of no return,0ozd432IdkUR3ItM8ieKt0,5,1987-07-18,17,1987,0.600000,0.814000,0.000000,-9.411000,1.000000,0.041500,0.003420,0.002090,0.060500,0.873000,120.037000,207867.000000,4.000000
cf2fab4a9b2e22be624a27e96fbb90b7,Don't Disturb This Groove,The System,artist:system track:don't disturb this groove,6GAn3ar2CL8wUg0MbICZvp,4,1987-07-18,21,1987,0.521000,0.878000,9.000000,-8.597000,1.000000,0.054200,0.286000,0.000007,0.136000,0.841000,159.625000,317875.000000,4.000000
5bf2f23088d126e3d584c87725eb128c,Songbird,Kenny G,artist:kenny track:songbird,7IQpjuLGzQZr2kSz8QiJTe,4,1987-07-11,22,1987,0.466000,0.473000,7.000000,-9.233000,1.000000,0.030000,0.055100,0.787000,0.145000,0.117000,135.659000,303253.000000,4.000000
